accession,seq_len,epitope_density,n_epitope_residues,model_family,method,auroc,auprc,precision_at_k
P02229,151,0.9006622516556292,136,MTL (05),attention_weights,0.24803921568627452,0.8315726925631173,0.8897058963775635
P02229,151,0.9006622516556292,136,MTL (05),integrated_gradients,0.08039215686274509,0.7792294760285544,0.8897058963775635
P02229,151,0.9006622516556292,136,MTL (05),random_mean,0.5001078431372549,0.9033137245946473,0.9010294276475906
A0ABQ9KAJ5,138,0.9927536231884058,137,MTL (05),residue_head,1.0,1.0,1.0
A0ABQ9KAJ5,138,0.9927536231884058,137,MTL (05),attention_weights,0.0,0.9670942469879117,0.9927007555961609
A0ABQ9KAJ5,138,0.9927536231884058,137,MTL (05),integrated_gradients,0.0,0.9670942469879117,0.9927007555961609
A0ABQ9KAJ5,138,0.9927536231884058,137,MTL (05),random_mean,0.4772262773722628,0.9921282340178378,0.9927007555961609
A0ABI7XLA3,134,0.6865671641791045,92,MTL (05),residue_head,0.7678571428571429,0.86479919945111,0.804347813129425
A0ABI7XLA3,134,0.6865671641791045,92,MTL (05),attention_weights,0.5393374741200829,0.711121803668981,0.695652186870575
A0ABI7XLA3,134,0.6865671641791045,92,MTL (05),integrated_gradients,0.548136645962733,0.7031189765456659,0.739130437374115
A0ABI7XLA3,134,0.6865671641791045,92,MTL (05),random_mean,0.5024948240165632,0.698914328037459,0.6865217536687851
P00630,167,0.8023952095808383,134,MTL (05),residue_head,0.9816824966078697,0.9952227888228306,0.9626865386962891
P00630,167,0.8023952095808383,134,MTL (05),attention_weights,0.32225237449118044,0.7065358765988655,0.7910447716712952
P00630,167,0.8023952095808383,134,MTL (05),integrated_gradients,0.2627770239710538,0.678807951310689,0.7761194109916687
P00630,167,0.8023952095808383,134,MTL (05),random_mean,0.503116236996834,0.8087994883468048,0.8030596923828125
P01012,386,0.4481865284974093,173,MTL (05),residue_head,0.649868381774268,0.6147088194922719,0.5549132823944092
P01012,386,0.4481865284974093,173,MTL (05),attention_weights,0.366224320877093,0.3716247885550007,0.34682080149650574
P01012,386,0.4481865284974093,173,MTL (05),integrated_gradients,0.6646856088360606,0.6779808118448376,0.5664739608764648
P01012,386,0.4481865284974093,173,MTL (05),random_mean,0.5065157806181986,0.46013702336922835,0.451791909635067
A0ABQ9K8B4,208,0.5480769230769231,114,MTL (05),residue_head,0.5351810377006345,0.5633915827001303,0.5438596606254578
A0ABQ9K8B4,208,0.5480769230769231,114,MTL (05),attention_weights,0.478910041060097,0.519955291630817,0.5438596606254578
A0ABQ9K8B4,208,0.5480769230769231,114,MTL (05),integrated_gradients,0.40238895110115713,0.5072623458880726,0.4912280738353729
A0ABQ9K8B4,208,0.5480769230769231,114,MTL (05),random_mean,0.5036011571481896,0.564259606278736,0.5504385951161385
O65318,276,0.5869565217391305,162,MTL (05),residue_head,0.611219406541044,0.708852410836852,0.6419752836227417
O65318,276,0.5869565217391305,162,MTL (05),attention_weights,0.41033138401559455,0.5279381715982143,0.5432098507881165
O65318,276,0.5869565217391305,162,MTL (05),integrated_gradients,0.2366255144032922,0.4350231164424407,0.45679011940956116
O65318,276,0.5869565217391305,162,MTL (05),random_mean,0.4995716915746155,0.59544985215512,0.5879012382030487
Q09097,43,0.5581395348837209,24,MTL (05),residue_head,0.6491228070175439,0.7057965476891064,0.6666666865348816
Q09097,43,0.5581395348837209,24,MTL (05),attention_weights,0.41447368421052627,0.5195784862980203,0.5
Q09097,43,0.5581395348837209,24,MTL (05),integrated_gradients,0.7675438596491229,0.8274132630551663,0.7083333134651184
Q09097,43,0.5581395348837209,24,MTL (05),random_mean,0.5054605263157895,0.5981778302890016,0.5575000041723251
Q96VP3,108,0.8703703703703703,94,MTL (05),residue_head,0.5182370820668694,0.8944898907538072,0.8723404407501221
Q96VP3,108,0.8703703703703703,94,MTL (05),attention_weights,0.506838905775076,0.8449037517446828,0.8723404407501221
Q96VP3,108,0.8703703703703703,94,MTL (05),integrated_gradients,0.4088145896656535,0.8134074362281078,0.8617021441459656
Q96VP3,108,0.8703703703703703,94,MTL (05),random_mean,0.5052735562310031,0.876956263754482,0.8709574621915818
O81341,312,0.3525641025641026,110,MTL (05),residue_head,0.7564806480648065,0.5515480960997392,0.5545454621315002
O81341,312,0.3525641025641026,110,MTL (05),attention_weights,0.3224122412241224,0.25985854485942084,0.11818181723356247
O81341,312,0.3525641025641026,110,MTL (05),integrated_gradients,0.35423042304230423,0.26740487245809375,0.20000000298023224
O81341,312,0.3525641025641026,110,MTL (05),random_mean,0.49826597659765975,0.3626250468127195,0.35409090876579286
Q40960,312,0.5897435897435898,184,MTL (05),residue_head,0.6041100543478262,0.661618457290854,0.679347813129425
Q40960,312,0.5897435897435898,184,MTL (05),attention_weights,0.42374320652173914,0.5299547509238097,0.54347825050354
Q40960,312,0.5897435897435898,184,MTL (05),integrated_gradients,0.4242527173913043,0.5173457757392171,0.570652186870575
Q40960,312,0.5897435897435898,184,MTL (05),random_mean,0.5018215013586956,0.5975546986915381,0.5904347801208496
Q9AT26,275,0.16363636363636364,45,MTL (05),residue_head,0.577391304347826,0.2245508441322111,0.20000000298023224
Q9AT26,275,0.16363636363636364,45,MTL (05),attention_weights,0.3896618357487923,0.13208727882781326,0.06666667014360428
Q9AT26,275,0.16363636363636364,45,MTL (05),integrated_gradients,0.38869565217391305,0.12705615437351175,0.0
Q9AT26,275,0.16363636363636364,45,MTL (05),random_mean,0.4924521739130435,0.17505106679707455,0.16066667091101408
P43214,122,0.45081967213114754,55,MTL (05),residue_head,0.5742198100407055,0.4464346733759585,0.4909090995788574
P43214,122,0.45081967213114754,55,MTL (05),attention_weights,0.5332428765264586,0.5209231283341296,0.4363636374473572
P43214,122,0.45081967213114754,55,MTL (05),integrated_gradients,0.42143826322930805,0.3921729202288482,0.4000000059604645
P43214,122,0.45081967213114754,55,MTL (05),random_mean,0.5097503392130257,0.4764836745197586,0.45727272689342496
Q7M1X6,32,0.53125,17,MTL (05),residue_head,0.40392156862745093,0.5472720149723213,0.4117647111415863
Q7M1X6,32,0.53125,17,MTL (05),attention_weights,0.37254901960784315,0.4706168718392581,0.47058823704719543
Q7M1X6,32,0.53125,17,MTL (05),integrated_gradients,0.49411764705882355,0.55193147611234,0.529411792755127
Q7M1X6,32,0.53125,17,MTL (05),random_mean,0.4921960784313726,0.5737831730940608,0.5288235473632813
Q71SP0,157,0.3630573248407643,57,MTL (05),residue_head,0.5273684210526316,0.5331764026576225,0.4912280738353729
Q71SP0,157,0.3630573248407643,57,MTL (05),attention_weights,0.5636842105263158,0.4995135117078682,0.4385964870452881
Q71SP0,157,0.3630573248407643,57,MTL (05),integrated_gradients,0.5128070175438595,0.3862324938992052,0.38596490025520325
Q71SP0,157,0.3630573248407643,57,MTL (05),random_mean,0.5003719298245614,0.379917709281329,0.3666666662693024
Q17ST3,339,0.3215339233038348,109,MTL (05),residue_head,0.7240526525727963,0.5742788224834762,0.5871559381484985
Q17ST3,339,0.3215339233038348,109,MTL (05),attention_weights,0.42245712006382125,0.2718164134897758,0.26605504751205444
Q17ST3,339,0.3215339233038348,109,MTL (05),integrated_gradients,0.4387714399680894,0.27830631673451206,0.23853211104869843
Q17ST3,339,0.3215339233038348,109,MTL (05),random_mean,0.4965133625847626,0.3299885034292345,0.31917431205511093
P56164,320,0.203125,65,MTL (05),residue_head,0.8515233785822021,0.6022727915590682,0.5384615659713745
P56164,320,0.203125,65,MTL (05),attention_weights,0.2869984917043741,0.138467604528508,0.04615384712815285
P56164,320,0.203125,65,MTL (05),integrated_gradients,0.3166214177978884,0.1430033790869554,0.03076923079788685
P56164,320,0.203125,65,MTL (05),random_mean,0.4946666666666666,0.2133094526807248,0.19753846466541292
Q40240,307,0.1465798045602606,45,MTL (05),residue_head,0.6314673452078032,0.18510088882937123,0.13333334028720856
Q40240,307,0.1465798045602606,45,MTL (05),attention_weights,0.3622561492790501,0.10987040521562794,0.02222222276031971
Q40240,307,0.1465798045602606,45,MTL (05),integrated_gradients,0.34919423240033926,0.10709318881125646,0.02222222276031971
Q40240,307,0.1465798045602606,45,MTL (05),random_mean,0.498852417302799,0.1594546437822319,0.14733333714306354
Q9FPR0,303,0.3234323432343234,98,MTL (05),residue_head,0.673170731707317,0.4142777348572752,0.4285714328289032
Q9FPR0,303,0.3234323432343234,98,MTL (05),attention_weights,0.287655550024888,0.2267620835278666,0.10204081982374191
Q9FPR0,303,0.3234323432343234,98,MTL (05),integrated_gradients,0.46057740169238426,0.2869811077351422,0.3163265287876129
Q9FPR0,303,0.3234323432343234,98,MTL (05),random_mean,0.5049303135888502,0.3393411523025484,0.3293877562880516
Q40237,339,0.45722713864306785,155,MTL (05),residue_head,0.6973001402524545,0.6772958826815123,0.6064516305923462
Q40237,339,0.45722713864306785,155,MTL (05),attention_weights,0.36202664796633943,0.3916852950245122,0.31612902879714966
Q40237,339,0.45722713864306785,155,MTL (05),integrated_gradients,0.4967040673211781,0.44328449909891576,0.4516128897666931
Q40237,339,0.45722713864306785,155,MTL (05),random_mean,0.5000399719495091,0.46500727143399856,0.4588387084007263
P82946,55,0.2727272727272727,15,MTL (05),residue_head,0.44,0.24861193788612418,0.13333334028720856
P82946,55,0.2727272727272727,15,MTL (05),attention_weights,0.515,0.3353462983990405,0.3333333432674408
P82946,55,0.2727272727272727,15,MTL (05),integrated_gradients,0.755,0.5363105036877828,0.46666666865348816
P82946,55,0.2727272727272727,15,MTL (05),random_mean,0.50255,0.32896789561662537,0.281333342269063
Q1M2P5,131,0.3816793893129771,50,MTL (05),residue_head,0.6404938271604939,0.5064997049028015,0.5400000214576721
Q1M2P5,131,0.3816793893129771,50,MTL (05),attention_weights,0.3854320987654321,0.3107592756956037,0.23999999463558197
Q1M2P5,131,0.3816793893129771,50,MTL (05),integrated_gradients,0.7170370370370371,0.550178214731452,0.5
Q1M2P5,131,0.3816793893129771,50,MTL (05),random_mean,0.5011580246913581,0.4001162434341844,0.38520000100135804
P43187,205,0.07317073170731707,15,MTL (05),residue_head,0.6782456140350877,0.13759772989693086,0.06666667014360428
P43187,205,0.07317073170731707,15,MTL (05),attention_weights,0.47964912280701755,0.08272560886785345,0.06666667014360428
P43187,205,0.07317073170731707,15,MTL (05),integrated_gradients,0.22350877192982455,0.04759750376832632,0.0
P43187,205,0.07317073170731707,15,MTL (05),random_mean,0.5042175438596491,0.0974433969402376,0.06666666962206363
P10414,73,0.2054794520547945,15,MTL (05),residue_head,0.10344827586206898,0.12444956433065132,0.0
P10414,73,0.2054794520547945,15,MTL (05),attention_weights,0.4241379310344827,0.24510057568102195,0.13333334028720856
P10414,73,0.2054794520547945,15,MTL (05),integrated_gradients,0.806896551724138,0.55469399790538,0.6000000238418579
P10414,73,0.2054794520547945,15,MTL (05),random_mean,0.4953333333333333,0.24581229968552532,0.2073333403468132
Q94424,176,0.17045454545454544,30,MTL (05),residue_head,0.5897260273972603,0.2761912884242699,0.3333333432674408
Q94424,176,0.17045454545454544,30,MTL (05),attention_weights,0.410958904109589,0.14215721150887609,0.03333333507180214
Q94424,176,0.17045454545454544,30,MTL (05),integrated_gradients,0.43538812785388126,0.18411408712143124,0.20000000298023224
Q94424,176,0.17045454545454544,30,MTL (05),random_mean,0.5036712328767123,0.1940864932753251,0.175000004991889
L7N6F8,90,0.6222222222222222,56,MTL (05),residue_head,0.7505252100840336,0.8734543738658042,0.7142857313156128
L7N6F8,90,0.6222222222222222,56,MTL (05),attention_weights,0.48792016806722693,0.6133694253007567,0.6071428656578064
L7N6F8,90,0.6222222222222222,56,MTL (05),integrated_gradients,0.2851890756302521,0.49993376942041473,0.5178571343421936
L7N6F8,90,0.6222222222222222,56,MTL (05),random_mean,0.5040598739495799,0.6415727271952157,0.6216071456670761
O23972,264,0.09848484848484848,26,MTL (05),residue_head,0.7361021331609567,0.1933329326696875,0.23076923191547394
O23972,264,0.09848484848484848,26,MTL (05),attention_weights,0.3416289592760181,0.07178023677897298,0.0
O23972,264,0.09848484848484848,26,MTL (05),integrated_gradients,0.3873626373626374,0.07767757618633292,0.0
O23972,264,0.09848484848484848,26,MTL (05),random_mean,0.4878733031674208,0.11369744209598787,0.08961538661271334
A0A8I6Y8H3,290,0.04482758620689655,13,MTL (05),residue_head,0.6806442654818106,0.06732410625343142,0.0
A0A8I6Y8H3,290,0.04482758620689655,13,MTL (05),attention_weights,0.4954179394612607,0.04713395946815001,0.0
A0A8I6Y8H3,290,0.04482758620689655,13,MTL (05),integrated_gradients,0.5362399333518467,0.05569352664085252,0.0
A0A8I6Y8H3,290,0.04482758620689655,13,MTL (05),random_mean,0.48202166064981955,0.060546830530645676,0.05000000163912773
Q93WP9,290,0.16551724137931034,48,MTL (05),residue_head,0.7461260330578513,0.3852204735517713,0.3125
Q93WP9,290,0.16551724137931034,48,MTL (05),attention_weights,0.30242768595041325,0.11388165253920568,0.02083333395421505
Q93WP9,290,0.16551724137931034,48,MTL (05),integrated_gradients,0.3318698347107438,0.11893760463383123,0.02083333395421505
Q93WP9,290,0.16551724137931034,48,MTL (05),random_mean,0.4967605027548208,0.17864733246602874,0.167291666790843
K6Z7N7,151,0.24503311258278146,37,MTL (05),residue_head,0.811284969179706,0.4681230035719813,0.5135135054588318
K6Z7N7,151,0.24503311258278146,37,MTL (05),attention_weights,0.3183973447131342,0.17888887160772995,0.10810811072587967
K6Z7N7,151,0.24503311258278146,37,MTL (05),integrated_gradients,0.5180180180180181,0.2383653931248057,0.13513512909412384
K6Z7N7,151,0.24503311258278146,37,MTL (05),random_mean,0.49740872451398777,0.2699833519399142,0.24513513531535863
K7AKU0,380,0.11842105263157894,45,MTL (05),residue_head,0.5924378109452737,0.13590488936341777,0.06666667014360428
K7AKU0,380,0.11842105263157894,45,MTL (05),attention_weights,0.43071310116086237,0.1025709636887629,0.08888889104127884
K7AKU0,380,0.11842105263157894,45,MTL (05),integrated_gradients,0.6797346600331675,0.23300261225634372,0.17777778208255768
K7AKU0,380,0.11842105263157894,45,MTL (05),random_mean,0.49745339966832497,0.1298897239660841,0.12022222571074963
K7AES0,374,0.2967914438502674,111,MTL (05),residue_head,0.7217141095468091,0.5729461852300025,0.5495495200157166
K7AES0,374,0.2967914438502674,111,MTL (05),attention_weights,0.38711334909053535,0.2652333367963061,0.2432432472705841
K7AES0,374,0.2967914438502674,111,MTL (05),integrated_gradients,0.6406672832528346,0.4829499664179855,0.4234234094619751
K7AES0,374,0.2967914438502674,111,MTL (05),random_mean,0.5007738156407359,0.30689103039017357,0.2999099078774452
K7B086,246,0.26422764227642276,65,MTL (05),residue_head,0.4749681257968551,0.23145481956123426,0.0923076942563057
K7B086,246,0.26422764227642276,65,MTL (05),attention_weights,0.6054398640034,0.31873091274613097,0.35384616255760193
K7B086,246,0.26422764227642276,65,MTL (05),integrated_gradients,0.2226094347641309,0.17019094730170792,0.0615384615957737
K7B086,246,0.26422764227642276,65,MTL (05),random_mean,0.5023229919252019,0.2774709272795251,0.26492308497428896
K6Z6I9,434,0.1382488479262673,60,MTL (05),residue_head,0.2916666666666667,0.09330866793092762,0.05000000074505806
K6Z6I9,434,0.1382488479262673,60,MTL (05),attention_weights,0.3480837789661319,0.1005748438330873,0.03333333507180214
K6Z6I9,434,0.1382488479262673,60,MTL (05),integrated_gradients,0.6290106951871659,0.1803634369267072,0.1666666716337204
K6Z6I9,434,0.1382488479262673,60,MTL (05),random_mean,0.5057295008912656,0.15309341343862923,0.14716667048633097
K6ZY35,71,0.704225352112676,50,MTL (05),residue_head,0.6980952380952381,0.8381427282845896,0.800000011920929
K6ZY35,71,0.704225352112676,50,MTL (05),attention_weights,0.45904761904761904,0.6841198379368518,0.6600000262260437
K6ZY35,71,0.704225352112676,50,MTL (05),integrated_gradients,0.3504761904761905,0.6121136441458322,0.6600000262260437
K6ZY35,71,0.704225352112676,50,MTL (05),random_mean,0.488704761904762,0.7188527859044233,0.7010000067949295
K7AFJ3,663,0.11312217194570136,75,MTL (05),residue_head,0.6540362811791383,0.16076891601705334,0.1599999964237213
K7AFJ3,663,0.11312217194570136,75,MTL (05),attention_weights,0.48766439909297055,0.10880350334842889,0.09333333373069763
K7AFJ3,663,0.11312217194570136,75,MTL (05),integrated_gradients,0.484671201814059,0.13113079701920094,0.18666666746139526
K7AFJ3,663,0.11312217194570136,75,MTL (05),random_mean,0.5027145124716553,0.12179519084374732,0.11333333339542151
K6ZXS1,201,0.29850746268656714,60,MTL (05),residue_head,0.7900709219858155,0.6911552631117651,0.6000000238418579
K6ZXS1,201,0.29850746268656714,60,MTL (05),attention_weights,0.3687943262411348,0.26592540691927685,0.23333333432674408
K6ZXS1,201,0.29850746268656714,60,MTL (05),integrated_gradients,0.4449172576832151,0.3182107547421266,0.28333333134651184
K6ZXS1,201,0.29850746268656714,60,MTL (05),random_mean,0.48823049645390065,0.3060374196536466,0.2838333371281624
K7AJI4,83,0.3614457831325301,30,MTL (05),residue_head,0.44842767295597485,0.3362892268040355,0.30000001192092896
K7AJI4,83,0.3614457831325301,30,MTL (05),attention_weights,0.5264150943396226,0.3875178466258959,0.30000001192092896
K7AJI4,83,0.3614457831325301,30,MTL (05),integrated_gradients,0.3610062893081761,0.2984181893708696,0.30000001192092896
K7AJI4,83,0.3614457831325301,30,MTL (05),random_mean,0.49682389937106924,0.38907083355161054,0.3650000077486038
K7B082,133,0.22556390977443608,30,MTL (05),residue_head,0.34595469255663425,0.1849574097197063,0.1666666716337204
K7B082,133,0.22556390977443608,30,MTL (05),attention_weights,0.2692556634304207,0.15652742855644033,0.06666667014360428
K7B082,133,0.22556390977443608,30,MTL (05),integrated_gradients,0.3864077669902913,0.18317965396215535,0.10000000149011612
K7B082,133,0.22556390977443608,30,MTL (05),random_mean,0.4943559870550162,0.24866643778266428,0.21700000569224356
K6ZY00,287,0.17770034843205576,51,MTL (05),residue_head,0.3740445330674643,0.1348971477548337,0.05882352963089943
K6ZY00,287,0.17770034843205576,51,MTL (05),attention_weights,0.45663010967098705,0.16757803077443661,0.1568627506494522
K6ZY00,287,0.17770034843205576,51,MTL (05),integrated_gradients,0.49061149883682287,0.17101426513243975,0.11764705926179886
K6ZY00,287,0.17770034843205576,51,MTL (05),random_mean,0.5018677301429046,0.19478044228516656,0.1792156909406185
K7AFA4,70,0.21428571428571427,15,MTL (05),residue_head,0.8945454545454545,0.6351978386474953,0.5333333611488342
K7AFA4,70,0.21428571428571427,15,MTL (05),attention_weights,0.566060606060606,0.24290228437157005,0.20000000298023224
K7AFA4,70,0.21428571428571427,15,MTL (05),integrated_gradients,0.3624242424242424,0.1701394793648185,0.0
K7AFA4,70,0.21428571428571427,15,MTL (05),random_mean,0.492230303030303,0.2506403329599587,0.20133334055542945
K7AJI8,111,0.13513513513513514,15,MTL (05),residue_head,0.8597222222222223,0.4354436500564782,0.46666666865348816
K7AJI8,111,0.13513513513513514,15,MTL (05),attention_weights,0.3895833333333334,0.11609463199171625,0.06666667014360428
K7AJI8,111,0.13513513513513514,15,MTL (05),integrated_gradients,0.35486111111111107,0.10485809372304158,0.0
K7AJI8,111,0.13513513513513514,15,MTL (05),random_mean,0.4980624999999999,0.16569629018673818,0.12600000463426114
K6ZY75,107,0.14018691588785046,15,MTL (05),residue_head,0.6007246376811595,0.1934794711373059,0.20000000298023224
K6ZY75,107,0.14018691588785046,15,MTL (05),attention_weights,0.4405797101449275,0.12372262981286958,0.0
K6ZY75,107,0.14018691588785046,15,MTL (05),integrated_gradients,0.5297101449275363,0.1559841698995406,0.13333334028720856
K6ZY75,107,0.14018691588785046,15,MTL (05),random_mean,0.5072173913043478,0.17720569186362298,0.14266667194664479
K6Z6R1,83,0.3614457831325301,30,MTL (05),residue_head,0.5672955974842767,0.4480877343109385,0.4000000059604645
K6Z6R1,83,0.3614457831325301,30,MTL (05),attention_weights,0.5094339622641509,0.38005379516586724,0.4000000059604645
K6Z6R1,83,0.3614457831325301,30,MTL (05),integrated_gradients,0.18930817610062892,0.24458348981759143,0.06666667014360428
K6Z6R1,83,0.3614457831325301,30,MTL (05),random_mean,0.4908301886792452,0.3847269810644407,0.3503333410620689
K7AEU1,437,0.034324942791762014,15,MTL (05),residue_head,0.5736176935229068,0.039064210816046066,0.0
K7AEU1,437,0.034324942791762014,15,MTL (05),attention_weights,0.38657187993680886,0.028944165224014363,0.0
K7AEU1,437,0.034324942791762014,15,MTL (05),integrated_gradients,0.5532385466034755,0.04089240269857778,0.0
K7AEU1,437,0.034324942791762014,15,MTL (05),random_mean,0.5141216429699842,0.04774849218123127,0.039333335161209106
V5LU01,386,0.3911917098445596,151,MTL (05),residue_head,0.6214456812737776,0.4774621891183328,0.503311276435852
V5LU01,386,0.3911917098445596,151,MTL (05),attention_weights,0.459292658869945,0.38009003616716736,0.3642384111881256
V5LU01,386,0.3911917098445596,151,MTL (05),integrated_gradients,0.5715936311117373,0.47347436292636963,0.4039735198020935
V5LU01,386,0.3911917098445596,151,MTL (05),random_mean,0.5026585881358321,0.4017114756851026,0.393841058909893
A0A140KPR6,343,0.4489795918367347,154,MTL (05),residue_head,0.4163402734831307,0.4058019373583177,0.38311687111854553
A0A140KPR6,343,0.4489795918367347,154,MTL (05),attention_weights,0.4649900364186078,0.438644159316754,0.4285714328289032
A0A140KPR6,343,0.4489795918367347,154,MTL (05),integrated_gradients,0.5323301037586752,0.4968625077817631,0.48701298236846924
A0A140KPR6,343,0.4489795918367347,154,MTL (05),random_mean,0.4999226963512679,0.4568595923744912,0.4479870119690895
A0A9D4SG87,490,0.061224489795918366,30,MTL (05),residue_head,0.636231884057971,0.09532121000907122,0.10000000149011612
A0A9D4SG87,490,0.061224489795918366,30,MTL (05),attention_weights,0.4519565217391304,0.059644395330795505,0.06666667014360428
A0A9D4SG87,490,0.061224489795918366,30,MTL (05),integrated_gradients,0.4792028985507246,0.05914029445323615,0.03333333507180214
A0A9D4SG87,490,0.061224489795918366,30,MTL (05),random_mean,0.5033000000000001,0.07314519906280474,0.06533333595842122
A0A6P6YF71,188,0.2925531914893617,55,MTL (05),residue_head,0.7788106630211894,0.5599477051880393,0.5272727012634277
A0A6P6YF71,188,0.2925531914893617,55,MTL (05),attention_weights,0.5432672590567328,0.32765090641326095,0.3272727131843567
A0A6P6YF71,188,0.2925531914893617,55,MTL (05),integrated_gradients,0.4195488721804511,0.2651196540541326,0.23636363446712494
A0A6P6YF71,188,0.2925531914893617,55,MTL (05),random_mean,0.5070827067669174,0.3169347299723569,0.30036363393068316
A0A9D4NSS2,643,0.16329704510108864,105,MTL (05),residue_head,0.7583466100194725,0.3687834331806935,0.4285714328289032
A0A9D4NSS2,643,0.16329704510108864,105,MTL (05),attention_weights,0.5498849353867941,0.19031814300768918,0.20000000298023224
A0A9D4NSS2,643,0.16329704510108864,105,MTL (05),integrated_gradients,0.45758541334749514,0.1483950187778285,0.15238095819950104
A0A9D4NSS2,643,0.16329704510108864,105,MTL (05),random_mean,0.49839139670738186,0.1705370384534129,0.16238095693290233
A0A922HZT4,253,0.3359683794466403,85,MTL (05),residue_head,0.6052521008403362,0.4378737617430756,0.43529412150382996
A0A922HZT4,253,0.3359683794466403,85,MTL (05),attention_weights,0.5114145658263305,0.3268142937975512,0.3294117748737335
A0A922HZT4,253,0.3359683794466403,85,MTL (05),integrated_gradients,0.398109243697479,0.27047204025575955,0.2235294133424759
A0A922HZT4,253,0.3359683794466403,85,MTL (05),random_mean,0.49935154061624654,0.3521930029443008,0.3322353036701679
A0A6P6XZL9,125,0.184,23,MTL (05),residue_head,0.7830349531116795,0.3745485301033461,0.3913043439388275
A0A6P6XZL9,125,0.184,23,MTL (05),attention_weights,0.28687127024722936,0.129823993996997,0.08695652335882187
A0A6P6XZL9,125,0.184,23,MTL (05),integrated_gradients,0.25532821824381924,0.12375639821209265,0.0
A0A6P6XZL9,125,0.184,23,MTL (05),random_mean,0.5029156010230179,0.21340427565675604,0.18043478135019542
A0A922LAY9,571,0.06129597197898424,35,MTL (05),residue_head,0.5035181236673775,0.13433567898965507,0.20000000298023224
A0A922LAY9,571,0.06129597197898424,35,MTL (05),attention_weights,0.45367803837953097,0.06486068930862471,0.05714285746216774
A0A922LAY9,571,0.06129597197898424,35,MTL (05),integrated_gradients,0.6428571428571428,0.09052577630162748,0.08571428805589676
A0A922LAY9,571,0.06129597197898424,35,MTL (05),random_mean,0.4985735607675905,0.07338222634873948,0.06914285834878683
A0A5J6DDQ3,272,0.05514705882352941,15,MTL (05),residue_head,0.6072632944228274,0.21985575707077276,0.2666666805744171
A0A5J6DDQ3,272,0.05514705882352941,15,MTL (05),attention_weights,0.3667963683527885,0.04350116729713175,0.0
A0A5J6DDQ3,272,0.05514705882352941,15,MTL (05),integrated_gradients,0.4778210116731517,0.0654049509401388,0.06666667014360428
A0A5J6DDQ3,272,0.05514705882352941,15,MTL (05),random_mean,0.49550713359273674,0.07075101632436633,0.05800000295042992
A0A411P9B7,250,0.08,20,MTL (05),residue_head,0.5341304347826088,0.08201252640923892,0.0
A0A411P9B7,250,0.08,20,MTL (05),attention_weights,0.08195652173913043,0.04481075319792155,0.0
A0A411P9B7,250,0.08,20,MTL (05),integrated_gradients,0.6993478260869566,0.12385747550959098,0.05000000074505806
A0A411P9B7,250,0.08,20,MTL (05),random_mean,0.4996891304347827,0.09946460585993165,0.07750000149011611
Q8RYC0,306,0.4444444444444444,136,MTL (05),residue_head,0.47032871972318346,0.40960519128378975,0.4264705777168274
Q8RYC0,306,0.4444444444444444,136,MTL (05),attention_weights,0.49550173010380627,0.4184282494459567,0.45588234066963196
Q8RYC0,306,0.4444444444444444,136,MTL (05),integrated_gradients,0.3652681660899654,0.353978144125576,0.36764705181121826
Q8RYC0,306,0.4444444444444444,136,MTL (05),random_mean,0.4936085640138408,0.4473211259705392,0.4407352927327156
Q91X17,642,0.05451713395638629,35,MTL (05),residue_head,0.5423393739703459,0.05893122325195121,0.05714285746216774
Q91X17,642,0.05451713395638629,35,MTL (05),attention_weights,0.5567898329018592,0.06440533195134007,0.05714285746216774
Q91X17,642,0.05451713395638629,35,MTL (05),integrated_gradients,0.6062132266415627,0.0692070533526584,0.02857142873108387
Q91X17,642,0.05451713395638629,35,MTL (05),random_mean,0.5041981642739468,0.06503390880738903,0.05314285797998309
P02668,190,0.15789473684210525,30,MTL (05),residue_head,0.7345833333333333,0.24838428639103716,0.20000000298023224
P02668,190,0.15789473684210525,30,MTL (05),attention_weights,0.4239583333333333,0.13184969833777632,0.03333333507180214
P02668,190,0.15789473684210525,30,MTL (05),integrated_gradients,0.5900000000000001,0.1888030499839642,0.1666666716337204
P02668,190,0.15789473684210525,30,MTL (05),random_mean,0.49879062500000004,0.17828618780441288,0.15966667123138906
Q9ET47,871,0.02066590126291619,18,MTL (05),residue_head,0.23407581086361862,0.013404354119487075,0.0
Q9ET47,871,0.02066590126291619,18,MTL (05),attention_weights,0.6927836394424906,0.03358696805726491,0.0
Q9ET47,871,0.02066590126291619,18,MTL (05),integrated_gradients,0.5134818288393904,0.020413431064722452,0.0
Q9ET47,871,0.02066590126291619,18,MTL (05),random_mean,0.49873453171811905,0.025988567128778416,0.01500000011175871
P13634,261,0.04980842911877394,13,MTL (05),residue_head,0.815136476426799,0.20706988228643294,0.07692307978868484
P13634,261,0.04980842911877394,13,MTL (05),attention_weights,0.467741935483871,0.05440000183715724,0.07692307978868484
P13634,261,0.04980842911877394,13,MTL (05),integrated_gradients,0.3011786600496278,0.03608335438877898,0.0
P13634,261,0.04980842911877394,13,MTL (05),random_mean,0.5088430521091811,0.07328082721482411,0.06307692535221576
A2BHD2,171,0.08771929824561403,15,MTL (05),residue_head,0.588034188034188,0.12508441950279253,0.06666667014360428
A2BHD2,171,0.08771929824561403,15,MTL (05),attention_weights,0.3918803418803419,0.08921151888870632,0.13333334028720856
