accession,seq_len,epitope_density,n_epitope_residues,model_family,method,auroc,auprc,precision_at_k,ig_scores_json
Q71SP0,157,0.3630573248407643,57,MTL (05 frozen),occlusion,0.4026315789473684,0.32963858961425946,0.2631579041481018,
Q71SP0,157,0.3630573248407643,57,MTL (05 frozen),random_mean,0.5051719298245615,0.384562002442561,0.36543859496712683,
2EJN_A,153,0.42483660130718953,65,MTL (05 frozen),residue_head,0.7896853146853147,0.7048479962580025,0.6461538672447205,
2EJN_A,153,0.42483660130718953,65,MTL (05 frozen),attention_weights,0.44055944055944063,0.3974861038641062,0.3692307770252228,
2EJN_A,153,0.42483660130718953,65,MTL (05 frozen),integrated_gradients,0.3643356643356644,0.35240815643585155,0.35384616255760193,"[26.901947021484375,14.219621658325195,9.108076095581055,6.0766706466674805,5.760990619659424,5.891024112701416,5.196173191070557,6.853754997253418,6.7132792472839355,6.653386116027832,4.858150959014893,7.166348457336426,3.952472448348999,8.44699764251709,3.9194319248199463,3.2300493717193604,3.574273109436035,4.878072738647461,4.793454170227051,4.39942741394043,4.094691753387451,4.118359565734863,3.749825954437256,4.464944362640381,7.228114604949951,3.7535438537597656,3.4599452018737793,6.93427038192749,4.409207344055176,5.222061634063721,3.780907154083252,4.236575603485107,4.756868362426758,3.0683836936950684,2.9316086769104004,4.051023006439209,3.853173017501831,2.6420235633850098,3.394109010696411,6.0168609619140625,6.278979301452637,3.710706949234009,5.307224273681641,4.902124404907227,7.080026626586914,2.9853298664093018,7.215997219085693,2.8801374435424805,5.990084171295166,5.6417107582092285,3.4734272956848145,4.114129543304443,4.469377517700195,4.824219226837158,5.439563274383545,4.47933292388916,4.18635368347168,3.1740686893463135,4.825553894042969,4.732709884643555,3.082484006881714,2.8311781883239746,3.926754951477051,3.6077451705932617,5.067839622497559,5.066206455230713,3.0016703605651855,3.727064371109009,5.696048736572266,3.0573229789733887,4.021674156188965,2.954174757003784,4.866635322570801,4.558673858642578,3.79876708984375,4.391045570373535,3.2655720710754395,4.030815124511719,3.287904739379883,4.043467998504639,4.922360420227051,5.1724019050598145,5.366139888763428,2.666684150695801,6.645750522613525,6.32144832611084,2.906764507293701,2.3512046337127686,2.9452009201049805,2.345329761505127,4.67738676071167,2.5620508193969727,2.7435762882232666,2.8224403858184814,2.527367115020752,2.395017623901367,4.520770072937012,2.149348497390747,2.6289002895355225,2.3000755310058594,2.508437156677246,3.586500883102417,2.6039376258850098,2.425971269607544,3.355431079864502,2.3090476989746094,3.2254769802093506,6.627975940704346,3.4583842754364014,5.319637298583984,2.451202392578125,2.879585027694702,4.114999771118164,3.878488063812256,3.7033307552337646,4.085123062133789,4.377260208129883,3.1606879234313965,5.803461074829102,5.290760040283203,1.9094715118408203,3.280942678451538,2.6795907020568848,3.4852113723754883,2.8779890537261963,2.526989698410034,2.3587586879730225,2.8838634490966797,1.9583215713500977,1.6218233108520508,3.1409506797790527,3.9602115154266357,2.3426504135131836,2.0790719985961914,3.2797298431396484,2.061952590942383,2.4133453369140625,2.905287742614746,2.416304588317871,2.46201753616333,2.675173759460449,3.09053111076355,3.649374485015869,3.564438819885254,2.7125914096832275,3.0808181762695312,2.618614435195923,3.039222240447998,3.8266348838806152,4.222968101501465,4.834201812744141,4.753972053527832,3.9043641090393066]"
2EJN_A,153,0.42483660130718953,65,MTL (05 frozen),occlusion,0.36013986013986016,0.3611715299240649,0.3076923191547394,
2EJN_A,153,0.42483660130718953,65,MTL (05 frozen),random_mean,0.5024055944055944,0.4419815893879482,0.4273846220970154,
Q9M4S2,367,0.20435967302452315,75,MTL (05 frozen),residue_head,0.8211415525114155,0.5000447759522787,0.4933333396911621,
Q9M4S2,367,0.20435967302452315,75,MTL (05 frozen),attention_weights,0.4225114155251141,0.178023679979325,0.1599999964237213,
Q9M4S2,367,0.20435967302452315,75,MTL (05 frozen),integrated_gradients,0.6286301369863014,0.2532967942457151,0.2266666740179062,"[16.6346435546875,5.387882709503174,5.863505840301514,3.9961116313934326,5.208948612213135,2.988959312438965,3.372887134552002,2.5230066776275635,3.3367462158203125,3.688619375228882,3.3311901092529297,4.923251152038574,4.000382423400879,5.783555030822754,3.6364450454711914,2.9020495414733887,2.615185260772705,2.488499402999878,3.642496109008789,4.800596237182617,2.513762950897217,4.766312599182129,5.738770961761475,2.985287666320801,2.0291340351104736,5.231910705566406,1.5749098062515259,3.048337936401367,3.8771800994873047,1.5183196067810059,2.275855302810669,2.621438503265381,1.1821208000183105,1.4385707378387451,5.061781883239746,2.322985887527466,1.2391380071640015,1.0233896970748901,1.8774187564849854,1.3901598453521729,1.3054510354995728,1.33513343334198,1.2388960123062134,4.374075889587402,2.8369359970092773,1.3147451877593994,0.938177227973938,1.1117569208145142,2.7088656425476074,1.6234039068222046,1.1683523654937744,1.1263397932052612,1.2636045217514038,1.5469355583190918,1.5290204286575317,1.5626144409179688,2.222980260848999,1.433608055114746,1.5208417177200317,2.7014079093933105,1.1503839492797852,2.215858221054077,0.9662474989891052,0.9148705005645752,1.0221431255340576,1.2667763233184814,1.3257195949554443,1.6084353923797607,2.1188771724700928,1.7778589725494385,2.147831916809082,1.2453011274337769,1.804060935974121,2.2953543663024902,1.4357571601867676,2.214658737182617,1.7251017093658447,1.2666869163513184,1.1654516458511353,1.480353593826294,2.861320734024048,1.5468103885650635,2.3228726387023926,1.7344145774841309,1.8851735591888428,1.852134108543396,1.3683933019638062,1.4034075736999512,1.7163240909576416,3.1387553215026855,1.0200226306915283,1.2125873565673828,2.7495079040527344,1.4071621894836426,1.9518226385116577,1.9685200452804565,1.6680207252502441,2.042436361312866,1.660590410232544,1.621912956237793,1.395186424255371,1.734508991241455,1.4353320598602295,1.4862710237503052,1.1153597831726074,1.8519179821014404,1.1053574085235596,0.9432414174079895,1.0874968767166138,2.4966418743133545,1.3025192022323608,1.352064847946167,1.2326023578643799,1.3867239952087402,1.1138319969177246,1.6453351974487305,1.1320624351501465,1.0669832229614258,1.8356454372406006,0.8565927147865295,2.3946566581726074,1.6080350875854492,1.340638279914856,1.5484683513641357,1.4083359241485596,1.4453614950180054,2.3263869285583496,1.8069586753845215,0.9022986888885498,2.4340057373046875,1.8983784914016724,1.608283519744873,1.4817190170288086,1.2334526777267456,1.0644807815551758,3.7575583457946777,1.0333795547485352,1.145380973815918,1.4517056941986084,3.3767569065093994,1.335669994354248,1.5332796573638916,3.0148842334747314,0.7930921316146851,2.8281188011169434,1.2086539268493652,1.2676128149032593,0.7939422726631165,1.037222146987915,0.7884194850921631,0.8913149833679199,0.8266541957855225,1.5500776767730713,0.9730173349380493,1.3728591203689575,1.4287325143814087,0.9822781682014465,0.6704480648040771,1.2950716018676758,0.5551786422729492,0.8944671154022217,1.5090110301971436,0.7943402528762817,1.3166539669036865,1.4203964471817017,0.8461065292358398,3.4652721881866455,1.0284972190856934,1.7733638286590576,0.9282913208007812,1.443757176399231,0.9336495995521545,1.209580421447754,1.6007728576660156,1.2370538711547852,1.2158597707748413,1.932547926902771,0.9547523856163025,1.0145559310913086,1.2515389919281006,1.2790918350219727,1.143608570098877,3.356670379638672,2.6899046897888184,0.8638837337493896,3.8894989490509033,1.8273975849151611,0.9558130502700806,1.3071868419647217,0.9963585138320923,1.1502498388290405,1.3495969772338867,0.8413954973220825,0.933772087097168,1.2471511363983154,1.4109810590744019,0.9822095632553101,1.6481187343597412,1.0833793878555298,1.241910696029663,2.3377797603607178,1.1954425573349,1.1266169548034668,1.400409460067749,1.1989835500717163,2.2820301055908203,1.3316171169281006,1.8600882291793823,0.7828182578086853,1.2139478921890259,2.049269676208496,3.1426992416381836,1.9328111410140991,1.7132534980773926,1.6769320964813232,3.3350186347961426,3.4698281288146973,1.4087300300598145,1.1757824420928955,1.157935619354248,1.0048637390136719,0.9079596400260925,1.11861252784729,2.8993473052978516,1.2905080318450928,0.911362886428833,1.3780808448791504,0.9898781776428223,0.9186714291572571,0.8107292652130127,0.8527143597602844,1.4677081108093262,1.11949622631073,1.6784448623657227,1.1582887172698975,1.1860021352767944,1.377967119216919,1.0608561038970947,0.9347173571586609,2.592848062515259,2.921135187149048,1.1976585388183594,1.6397171020507812,1.072462558746338,0.9725044965744019,1.5350358486175537,0.9864755868911743,1.1215784549713135,1.0157033205032349,1.1066620349884033,1.1239299774169922,1.1104011535644531,1.124708890914917,0.9721764922142029,1.1384470462799072,1.2386267185211182,0.9362236261367798,1.217819333076477,1.092344045639038,2.530816078186035,0.9341937899589539,0.948099672794342,1.563576340675354,1.5911364555358887,1.6320196390151978,1.006649374961853,1.102320909500122,1.1259689331054688,2.1227550506591797,2.0081610679626465,0.8910766839981079,1.0750640630722046,0.7889764308929443,1.0238648653030396,1.1253619194030762,1.1196069717407227,0.8262382745742798,0.7580077648162842,1.3951066732406616,0.760685920715332,0.9507647156715393,0.8549360036849976,0.7987976670265198,0.8737450242042542,0.9541725516319275,1.0866436958312988,1.4501208066940308,0.8274563550949097,1.063531756401062,0.6678730249404907,0.747451901435852,1.046926498413086,1.733391523361206,0.7397283315658569,1.6702275276184082,1.1240726709365845,1.0558850765228271,0.9354308843612671,0.8219656348228455,0.8385344743728638,1.1798814535140991,0.9243354797363281,1.049849271774292,1.5856646299362183,0.8483836650848389,2.1080987453460693,1.0804944038391113,1.383439302444458,1.2863925695419312,1.3845176696777344,0.8480101823806763,2.0886876583099365,0.7882833480834961,2.424896240234375,2.729736328125,0.8291028141975403,2.189486503601074,0.7540890574455261,0.856995701789856,1.0219420194625854,0.7252844572067261,1.2388640642166138,0.7672387957572937,0.7426267862319946,1.1844940185546875,1.4457826614379883,1.3984603881835938,0.7481727004051208,1.0885168313980103,0.905532717704773,0.8536506295204163,1.074892520904541,1.084409475326538,1.1474615335464478,0.7172879576683044,0.8330402970314026,0.7886574268341064,0.8346052169799805,0.9922167062759399,1.1116477251052856,1.420262336730957,1.4805283546447754,0.779033362865448,0.8737812638282776,1.1654253005981445,0.7653669714927673,0.826361358165741,1.2665526866912842,0.8439357280731201,0.7868956923484802,0.5983039736747742,1.138481616973877,0.7879234552383423,1.0958620309829712,1.034051537513733,0.5682092905044556,0.7189434170722961,0.8010752201080322,1.0769245624542236,0.9032050967216492,0.6303954124450684,0.8850411176681519,0.5709447860717773,0.747725784778595,0.5539202094078064,0.5613000988960266,0.8220375180244446]"
Q9M4S2,367,0.20435967302452315,75,MTL (05 frozen),occlusion,0.5210958904109588,0.20951597581983983,0.2266666740179062,
Q9M4S2,367,0.20435967302452315,75,MTL (05 frozen),random_mean,0.5014940639269407,0.21859704302080502,0.21013333439826964,
Q9SCG9,367,0.14986376021798364,55,MTL (05 frozen),residue_head,0.5620629370629371,0.16333845203650033,0.1090909093618393,
Q9SCG9,367,0.14986376021798364,55,MTL (05 frozen),attention_weights,0.5344988344988345,0.16613563806920006,0.145454540848732,
Q9SCG9,367,0.14986376021798364,55,MTL (05 frozen),integrated_gradients,0.5043123543123542,0.14782602744962953,0.09090909361839294,"[15.001557350158691,5.791367053985596,6.818857192993164,5.12452507019043,4.383164405822754,2.589911460876465,2.360278606414795,2.9288785457611084,2.6871092319488525,3.182340621948242,2.7380545139312744,5.071383953094482,4.077744483947754,4.763864040374756,3.1638660430908203,2.874584197998047,2.7761459350585938,2.3619563579559326,3.144674301147461,4.096412181854248,2.3206005096435547,3.6790571212768555,5.252438545227051,2.5328383445739746,2.02419376373291,3.625209331512451,1.4138925075531006,2.375577688217163,2.5489983558654785,1.734123706817627,1.9645462036132812,1.8607516288757324,1.3246461153030396,1.4986612796783447,3.2818143367767334,1.8383256196975708,1.193241834640503,1.2258917093276978,1.7957756519317627,2.4553894996643066,1.396467685699463,1.2154765129089355,1.3715041875839233,2.5365333557128906,2.0930166244506836,1.2437617778778076,1.21965754032135,1.2620848417282104,2.4817371368408203,2.017730236053467,1.4710967540740967,1.3051109313964844,1.33608078956604,1.9678363800048828,1.8478081226348877,1.507192611694336,2.2393851280212402,1.4661946296691895,1.6275708675384521,1.6913341283798218,1.1156150102615356,2.2823033332824707,0.8724616765975952,1.2471904754638672,1.0340238809585571,1.2632126808166504,1.255202054977417,1.844500184059143,1.8722158670425415,1.7879953384399414,1.649411678314209,1.7189304828643799,1.7418280839920044,2.0115439891815186,1.240224003791809,1.8701744079589844,2.0503146648406982,1.1078836917877197,1.3757290840148926,1.6640229225158691,3.110318183898926,1.5376943349838257,2.3429715633392334,1.8830969333648682,2.050532817840576,2.0236055850982666,1.479996919631958,1.5079268217086792,1.7697205543518066,3.012385845184326,1.17458975315094,1.5830063819885254,2.766813278198242,1.6351475715637207,1.7567561864852905,2.1116206645965576,1.8837332725524902,2.260983943939209,2.0299930572509766,1.4113205671310425,1.6531389951705933,1.2808570861816406,1.893852710723877,1.5832483768463135,1.0851895809173584,1.9109776020050049,1.209621548652649,1.1153284311294556,1.0647245645523071,2.0667223930358887,1.451944351196289,1.3523433208465576,1.2780225276947021,1.1369147300720215,1.2361032962799072,1.1203727722167969,1.078170895576477,1.1065666675567627,1.317175030708313,0.8262436389923096,2.3881824016571045,1.3368287086486816,1.047661304473877,1.2688684463500977,1.1428325176239014,1.1966636180877686,2.0373315811157227,1.6906070709228516,0.8033498525619507,1.7884817123413086,2.501434803009033,1.347905158996582,1.4375711679458618,1.2148613929748535,0.6394928693771362,3.4493184089660645,0.6464757919311523,0.9354946613311768,1.0854482650756836,3.1831140518188477,1.1870090961456299,1.1268336772918701,3.074807643890381,0.8317430019378662,2.7890138626098633,1.2051371335983276,1.7635469436645508,0.913740873336792,1.0267107486724854,1.0588352680206299,1.1685209274291992,0.914627194404602,1.5017776489257812,1.0062909126281738,1.3048820495605469,1.4636542797088623,1.1071401834487915,0.8310509920120239,1.3106348514556885,0.6404941082000732,0.8381757736206055,1.4196250438690186,0.6292546391487122,1.2476627826690674,1.609640121459961,0.8259179592132568,3.2895824909210205,1.1419596672058105,1.781965732574463,1.0590012073516846,1.374955177307129,1.1107913255691528,1.3818732500076294,1.5221576690673828,1.0085084438323975,1.4424949884414673,1.8248050212860107,0.8237898945808411,0.8812249898910522,1.0273537635803223,1.0443110466003418,1.2797331809997559,3.174625873565674,2.589766502380371,0.9713164567947388,3.5169572830200195,1.5184755325317383,0.9869611859321594,1.2993555068969727,1.0379729270935059,1.0822327136993408,1.128203272819519,0.8602659702301025,1.218576192855835,1.2630560398101807,0.9899422526359558,0.730087161064148,1.8128581047058105,0.7677536010742188,0.923792839050293,1.3196208477020264,1.2790104150772095,0.8784195184707642,0.9867324829101562,1.5349065065383911,1.340097188949585,1.246610164642334,1.5836687088012695,0.9306838512420654,1.259985327720642,1.8243273496627808,2.7801990509033203,1.8035106658935547,1.7182481288909912,1.4041407108306885,2.807328224182129,3.110107898712158,1.1889333724975586,0.7419118881225586,1.420560598373413,0.6968483924865723,0.706119179725647,0.8498026132583618,2.5995373725891113,1.570141315460205,1.1695853471755981,1.31010901927948,1.2058380842208862,1.2029756307601929,0.9510980844497681,0.911023736000061,1.193997859954834,0.8919830918312073,1.4833498001098633,0.8525528907775879,0.9243408441543579,1.1658594608306885,0.8916493058204651,0.9519944190979004,2.510239839553833,2.210659980773926,1.0448634624481201,1.648598074913025,1.0107120275497437,0.9246058464050293,1.2997814416885376,1.0295722484588623,1.017827033996582,0.9299935698509216,0.9517542123794556,1.2119139432907104,0.9653702974319458,0.9001446962356567,0.9965335726737976,0.8392968773841858,1.2685554027557373,0.9996780753135681,1.052649736404419,0.9757778644561768,2.2059078216552734,0.8340725898742676,0.8851711750030518,1.4060521125793457,1.444312572479248,1.4376399517059326,1.1521227359771729,0.9263529777526855,0.9242441654205322,2.37015700340271,1.8246793746948242,0.6975619196891785,1.2517809867858887,0.7724062204360962,0.7266660928726196,1.122605800628662,1.0739818811416626,0.6845342516899109,0.6675232648849487,1.1050258874893188,0.9611092209815979,0.9450476169586182,0.7361248731613159,0.7233895063400269,0.7302046418190002,1.0236822366714478,1.0674505233764648,1.2051680088043213,0.6284763216972351,0.9231511354446411,0.916135311126709,0.5833991765975952,0.8403486013412476,1.3337047100067139,0.7160600423812866,0.6687599420547485,1.0611971616744995,0.747270941734314,0.7370153069496155,1.1930210590362549,0.785497784614563,1.2558099031448364,0.8024987578392029,0.9046812653541565,1.0054272413253784,1.137027621269226,1.7204217910766602,0.9119304418563843,1.0381207466125488,1.0624864101409912,1.053947925567627,0.8164502382278442,2.0497732162475586,0.8986181616783142,2.229876756668091,3.0369434356689453,0.8102611303329468,2.5822887420654297,0.6522330045700073,0.6875271797180176,0.9537637233734131,0.6379619836807251,1.3091078996658325,0.7333520650863647,0.8563542366027832,0.9914634227752686,1.6855087280273438,1.2840023040771484,0.7862440347671509,1.0494117736816406,1.0827171802520752,0.8304786682128906,1.2118538618087769,1.2547683715820312,1.0961858034133911,0.6589862108230591,0.805648148059845,0.9595707654953003,2.001150369644165,1.2034947872161865,1.009001612663269,1.0071961879730225,1.2601537704467773,1.1741468906402588,0.8211718797683716,1.235360860824585,0.9251272678375244,0.7983369827270508,1.1493229866027832,0.689825713634491,1.105156421661377,0.7209620475769043,1.4732320308685303,0.7458216547966003,1.3972060680389404,0.7671362161636353,0.674009382724762,1.012511134147644,0.7411823868751526,1.0735814571380615,0.977522611618042,0.7637075185775757,1.181250810623169,0.650017499923706,0.6682215929031372,0.7153130173683167,0.7231720089912415,0.9257535934448242]"
Q9SCG9,367,0.14986376021798364,55,MTL (05 frozen),occlusion,0.4761946386946387,0.13630809828658128,0.1090909093618393,
Q9SCG9,367,0.14986376021798364,55,MTL (05 frozen),random_mean,0.4960646853146853,0.16061318915509784,0.14618181692436338,
P43187,205,0.07317073170731707,15,MTL (05 frozen),residue_head,0.74,0.19176808396652978,0.2666666805744171,
P43187,205,0.07317073170731707,15,MTL (05 frozen),attention_weights,0.4628070175438596,0.06830404821107582,0.06666667014360428,
P43187,205,0.07317073170731707,15,MTL (05 frozen),integrated_gradients,0.20771929824561405,0.04679207091768999,0.0,"[20.504261016845703,16.239503860473633,6.223525047302246,5.280320167541504,6.140700340270996,5.102910995483398,3.7289352416992188,6.080690860748291,6.08946418762207,3.752105712890625,2.794677257537842,3.9502861499786377,4.290484428405762,2.876023054122925,2.809846878051758,2.2929840087890625,2.9223270416259766,4.0689191818237305,3.3823742866516113,3.746392250061035,4.527582168579102,3.5989346504211426,3.578483819961548,3.160057544708252,2.7975215911865234,7.216294765472412,2.363452911376953,2.131990909576416,3.0064496994018555,2.7195563316345215,2.365668296813965,2.6508703231811523,1.9162824153900146,4.720426082611084,2.0846824645996094,2.1180975437164307,2.009420871734619,2.526038885116577,2.0987675189971924,2.2508533000946045,2.0640478134155273,2.5062737464904785,2.8318822383880615,2.0921525955200195,2.096656084060669,4.137918472290039,1.8681718111038208,2.013033628463745,4.1121087074279785,1.9131207466125488,1.7104381322860718,1.398061752319336,2.9279918670654297,3.256136417388916,1.4525381326675415,1.5635664463043213,1.5601568222045898,1.4654693603515625,3.133901596069336,3.0443878173828125,1.5649927854537964,1.7182140350341797,2.1066792011260986,1.357881784439087,1.7070822715759277,1.713639259338379,1.4973599910736084,1.5880703926086426,2.785651683807373,1.6357321739196777,1.7856974601745605,1.2956023216247559,1.497997760772705,1.3316338062286377,1.3804208040237427,1.6371580362319946,1.3283003568649292,1.774177074432373,1.4126498699188232,1.203773021697998,1.641837477684021,1.5000296831130981,1.6135821342468262,1.8577264547348022,1.2415333986282349,1.4421495199203491,1.8278367519378662,2.276745557785034,1.3687264919281006,1.375386118888855,1.8352705240249634,1.3474152088165283,1.3795127868652344,2.3101272583007812,2.6823482513427734,2.4319214820861816,2.1704769134521484,1.7131493091583252,1.9586892127990723,1.7311161756515503,1.657451868057251,1.5334913730621338,1.5311591625213623,0.9543758630752563,1.3712475299835205,1.8350011110305786,1.8387172222137451,1.728872299194336,1.8030662536621094,1.4515798091888428,1.27178955078125,2.108096122741699,1.903383493423462,1.1270079612731934,1.6221084594726562,1.3855280876159668,1.775658369064331,2.00724458694458,2.0590476989746094,2.182084321975708,2.0365662574768066,2.0134944915771484,2.235690116882324,2.164285898208618,2.407402753829956,1.4370718002319336,1.64115309715271,1.8332483768463135,1.5575424432754517,1.4423983097076416,1.2755316495895386,1.1219325065612793,1.9552595615386963,1.436331033706665,1.931185245513916,1.5304373502731323,2.0488781929016113,2.3278627395629883,1.5829185247421265,1.500091791152954,2.4031686782836914,1.7078315019607544,2.5011582374572754,1.590530276298523,2.6500325202941895,2.9650609493255615,2.366389751434326,3.5899040699005127,2.4796299934387207,1.9943768978118896,2.313880443572998,2.097926616668701,2.0162293910980225,1.6649727821350098,1.8290915489196777,3.3795275688171387,3.3389620780944824,3.022721767425537,1.786391258239746,3.2121267318725586,2.1658449172973633,1.8628151416778564,2.9111900329589844,2.1641178131103516,2.409560441970825,2.073869466781616,2.7431838512420654,2.3851194381713867,2.026395797729492,2.5398049354553223,2.2504312992095947,2.6483497619628906,2.740079402923584,2.1573891639709473,1.976518154144287,3.3975682258605957,2.075038433074951,2.6045453548431396,2.1246085166931152,2.5043725967407227,2.4005136489868164,1.9433505535125732,2.158743143081665,2.4763660430908203,2.3649635314941406,3.1559183597564697,2.249831199645996,2.2324771881103516,2.508941173553467,1.953322172164917,1.917066216468811,2.1154189109802246,1.980729103088379,2.099475860595703,2.5552167892456055,2.453188419342041,2.734326124191284,1.928316354751587,2.117696762084961,2.087651252746582,1.8063935041427612,2.2687573432922363,2.135568618774414,2.3900084495544434,2.164888858795166]"
P43187,205,0.07317073170731707,15,MTL (05 frozen),occlusion,0.5431578947368421,0.0826184794240304,0.0,
P43187,205,0.07317073170731707,15,MTL (05 frozen),random_mean,0.513659649122807,0.10584345590553788,0.08466667026281356,
P40108,496,0.03024193548387097,15,MTL (05 frozen),residue_head,0.6367290367290368,0.040793000458807016,0.0,
P40108,496,0.03024193548387097,15,MTL (05 frozen),attention_weights,0.38627858627858624,0.024151915757604524,0.0,
